Names	Number	ACC	BLCA	BRCA	CESC	CHOL	COAD	DLBC	ESCA	GBM	HNSC	KICH	KIRC	KIRP	LAML	LGG	LIHC	LUAD	LUSC	MESO	OV	PAAD	PCPG	PRAD	READ	SARC	SKCM	STAD	TGCT	THCA	THYM	UCEC	UCS	UVM
GLYAT|10249	3	NA	NA	NA	NA	4.19024360251065	NA	NA	NA	NA	NA	2.69681809900007	NA	NA	NA	NA	2.35187714043728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GLYATL1|92292	5	4.23922276033235	NA	1.83514185794679	1.53451100696205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.104284065244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0132729342631	NA	NA	NA	NA	NA
GLYATL2|219970	9	NA	1.02276011403657	NA	NA	NA	NA	NA	2.81469265097141	NA	2.09892686145868	2.13326883678736	NA	NA	-1.86477832220904	NA	NA	1.88764802224361	NA	NA	NA	1.38812975498225	NA	NA	NA	NA	NA	1.08344543131296	NA	NA	NA	1.48267377493556	NA	NA
GLYATL3|389396	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49428249759145	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54236362705859	NA	NA
GLYCTK|132158	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.10582985853491	NA	NA	NA	NA	NA	NA	-1.11564172333819	NA	NA	NA	NA	NA
GMCL1|64395	3	NA	NA	NA	NA	1.34331253919534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02992620383771	1.22623376632428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMCL1L|64396	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12627408734793	NA	NA	NA	NA	NA	NA	1.58887157558521	NA	NA	NA	NA	NA	NA	1.06405055005903	NA	NA	NA
GMDS|2762	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.30009755032202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GMFG|9535	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.6831076865905	NA	NA	-1.12866109332908	NA	NA	NA	NA	NA	NA	-1.04100258405307	NA	-1.72188971765588	NA	NA	-1.09854917659388	NA	NA	-1.18796885681487	NA	NA
GMPR|2766	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01177007712066	1.251680251777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNA11|2767	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17718312066366	1.22585961560656	NA	1.01806562852317	NA	NA	NA	NA	NA	1.00194145266431	NA	NA	1.1624483119825	NA	NA	NA	NA	NA	NA	NA	NA
GNA14|9630	8	1.97988946899522	1.04489485289527	1.06940091058524	1.56500471175757	NA	NA	NA	NA	NA	1.32013791489679	NA	NA	NA	-2.52084560740443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87589947462431	NA	NA	NA	1.31230510956551	NA	NA	NA	NA
GNA15|2769	4	NA	NA	-1.01145428630818	NA	NA	NA	NA	NA	NA	NA	-1.72424728980533	NA	-1.28721849647453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.84239276282181	NA	NA	NA	NA	NA	NA	NA	NA
GNAI1|2770	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27868506019429	NA	1.00366983088445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31267643703284	NA	1.1487608483732	NA	NA	NA	NA
GNAL|2774	11	1.25436205257086	1.40021924938219	NA	NA	NA	1.05625965490907	NA	1.07322561575236	NA	NA	NA	NA	1.32929025308151	NA	NA	1.26705693435704	NA	NA	NA	NA	NA	NA	NA	NA	2.47626590814258	NA	2.54207901260784	1.01403371381991	1.23263174435815	NA	NA	1.84969949388215	NA
GNAO1|2775	13	NA	NA	NA	1.0542759689845	NA	2.60908307396358	2.8504720915404	1.83424832429796	NA	NA	NA	NA	-1.29951042946306	1.10403767000439	NA	2.06633295419365	NA	NA	NA	1.23072850642458	NA	NA	NA	1.40075603607684	2.13110647936522	NA	4.12241956102251	1.22119968990695	NA	NA	NA	1.97377988325247	NA
GNASAS|149775	3	NA	NA	-1.06074639562155	NA	NA	NA	NA	NA	NA	NA	NA	-1.31008716742373	NA	NA	NA	-2.41452135589587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNAT1|2779	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.32066495953189	NA	NA	1.14665719359712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.18839941760192	NA
GNAT2|2780	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1057327208007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNAT3|346562	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53272429135174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNAZ|2781	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.0746821045208	NA	NA	NA	NA	-1.53882551594017	NA	NA	NA	NA	NA	NA	NA	NA	1.78994352900147	NA	1.30837879240441	NA	NA	NA	NA	NA	NA
GNB1L|54584	2	NA	NA	-1.10525847324266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01734766101455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNB3|2784	6	NA	NA	-1.15509680967974	NA	NA	NA	NA	NA	NA	NA	NA	-2.20683672071481	-1.06217131645544	1.31557962904583	NA	-1.49780927100097	NA	NA	NA	NA	NA	NA	-1.123326383248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNB4|59345	4	NA	NA	NA	NA	NA	1.41043830269802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38819430945936	NA	NA	1.3373393256942	NA	NA	1.69812294303139	NA	NA	NA	NA	NA	NA
GNE|10020	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64639430652569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNG11|2791	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11099896321739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37322028390277	NA	NA	NA	NA	-1.04756869068732	NA
GNG12|55970	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.41180102541969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNG13|51764	5	NA	NA	NA	NA	NA	NA	NA	NA	-1.74197655352312	NA	NA	NA	NA	NA	-1.79293562561835	NA	NA	1.23796646839678	NA	-1.24132588847859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.82386150646843	NA
GNG2|54331	4	NA	NA	NA	NA	NA	1.07241687479757	NA	1.21732899292793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07217664003606	NA	NA	1.1717832418403	NA	NA	NA	NA	NA	NA
GNG3|2785	3	NA	NA	NA	NA	NA	NA	NA	NA	-1.57543736032145	NA	NA	NA	NA	NA	-1.76651567518446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.01581654761238	NA
GNG4|2786	8	-2.31261651822334	-1.82388879838551	-1.76228852521091	NA	2.94084852409601	NA	NA	NA	NA	NA	NA	NA	-1.99212903227664	NA	NA	NA	-1.28785002349633	NA	NA	NA	NA	NA	NA	NA	1.57172465539236	NA	NA	NA	NA	NA	-2.20096221357024	NA	NA
GNG7|2788	4	NA	NA	NA	1.26949157165222	NA	NA	NA	2.01613536293617	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27186043413857	NA	1.54382266064177	NA	NA	NA	NA	NA	NA
GNG8|94235	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.25042232301014	NA	NA	NA	NA	NA	NA	-1.58685736322055	NA	NA	1.48761633874768	NA	NA	NA	NA	NA	NA	NA	NA
GNGT2|2793	7	NA	-1.21569283469714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.140387555203	NA	NA	-1.0545273524071	NA	NA	-1.06531584809777	NA	NA	NA	NA	NA	-1.28690994206884	NA	NA	-1.22806274508094	NA	NA	-1.03816471525577	NA	NA
GNLY|10578	15	NA	-2.15330242444326	-1.7285011708402	NA	-1.99848492727417	NA	NA	NA	NA	NA	NA	-1.1213352688527	-2.18336810012859	1.0383897850386	NA	-1.26996660275542	-1.0529573801462	NA	-1.84964360304014	NA	NA	NA	-1.38391251505451	NA	-1.06999776662593	NA	NA	-1.24664179086082	-2.20493141928429	-1.2662940961321	-1.44955032615705	NA	NA
GNMT|27232	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38773676309286	-1.04017738461539	NA	NA	NA	1.18150104559829	NA	NA	NA	1.26715667715007	-1.38791259919118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNRH1|2796	3	NA	NA	-1.14677447280878	NA	NA	NA	NA	NA	NA	NA	NA	-1.34877179308075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.22604106212796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GNRH2|2797	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.53253096802542	NA	NA	NA	NA	NA
GNRHR|2798	5	-2.10414295347256	NA	1.08217772596104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07489852638326	NA	NA	NA	1.07114478086886	NA	NA	NA	NA	NA	NA	1.17326319591864	NA	NA	NA
GOLGA2B|55592	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16908763358654	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA2P3|401634	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1181742062065	NA	NA
GOLGA6A|342096	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.68357317992807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27203044329376	NA	NA	NA	NA	NA
GOLGA6B|55889	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30909095627286	NA	NA	3.99780187399308	NA	NA	1.11403052660748	1.03839377815765	NA	NA	NA	NA	NA	NA	NA	1.19609104294669	1.51644234614674	1.46558319296599	NA	NA	NA
GOLGA6L1|283767	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.42156717686029	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA6L6|727832	5	NA	NA	NA	NA	NA	-1.42013624230356	NA	NA	NA	NA	NA	NA	NA	NA	-1.9240624185284	NA	1.31485717404434	NA	NA	NA	NA	NA	NA	-1.43541362042525	NA	NA	NA	-1.65550198578144	NA	NA	NA	NA	NA
GOLGA6L9|440295	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.184037729727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA7B|401647	6	NA	-1.07682860492347	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.02082937732697	-1.34776163023535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.03720232487688	NA	NA	NA	-1.67634797443343	NA	-1.29389768336945	NA	NA
GOLGA8A|23015	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26240332134759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA8B|440270	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37005251956643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA8C|729786	8	NA	NA	NA	NA	NA	NA	NA	1.039888652552	NA	NA	NA	-1.95515422707727	-1.94342509486557	NA	NA	NA	-1.02064766620404	1.13185556448474	NA	NA	NA	NA	NA	NA	3.52885033388247	NA	1.259212994615	NA	NA	NA	-1.01051503127026	NA	NA
GOLGA8G|283768	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.37067229402143	NA	NA	NA	NA	NA	1.32761740209237	NA	NA	NA	NA	NA	-1.88094859417059	NA	NA	NA	NA	NA	NA	NA	NA	NA
GOLGA9P|283796	6	NA	NA	NA	NA	NA	NA	NA	NA	1.11223970810521	NA	NA	NA	NA	-1.8016428612934	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.53809053326956	NA	1.46383994278975	1.47064061190984	2.34745724150586	NA	NA	NA	NA
GOLIM4|27333	10	1.258617381148	NA	NA	NA	NA	NA	NA	NA	1.0370590441223	NA	NA	NA	1.38913214180776	NA	1.0680477189725	1.70830295354812	NA	NA	1.17799495896788	NA	1.36592266019707	NA	1.08004693556079	NA	NA	NA	NA	NA	NA	NA	1.49647413586699	1.88887747512103	NA
GOLT1A|127845	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.38573615629017	-1.8309201056419	NA	NA	NA	NA	NA	NA	NA	-1.5657970745833	NA	NA	-1.15950272246383	NA	NA	-1.44962094059287	NA	NA	NA	NA	NA	NA
GOT1|2805	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.04300059034277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GP1BA|2811	5	NA	NA	NA	NA	NA	1.27614444399637	NA	NA	NA	1.89878471442168	NA	NA	1.00792242380106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11722691589505	-1.37331730177663	NA	NA	NA	NA	NA
GP2|2813	6	NA	NA	2.92939266098655	NA	NA	-1.81980517488638	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.74026690889395	NA	NA	NA	NA	2.47381865971637	NA	NA	NA	NA	NA	-1.01776917062772	1.33460732138736	NA	NA	NA	NA	NA
GP5|2814	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64357997937394	NA	NA	NA	NA	NA	1.48813895757332	NA	1.42028061408582	NA	NA	1.31925572882157	NA	NA	NA	NA	NA	NA	NA	1.45793883572701	NA	NA	NA	NA
GP9|2815	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.34998894982963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPA33|10223	4	NA	NA	NA	NA	NA	NA	NA	-1.6211311635075	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.25462514049191	NA	NA	NA	-1.5305139849228	NA	-1.32288368722029	NA	NA	NA	NA	NA	NA
GPAM|57678	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03983621042199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38206038473688	NA	NA	NA	NA
GPAT2|150763	3	-1.1813488215452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.09289309386154	NA	NA	-1.51456403218705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPBAR1|151306	9	-1.87182816921796	NA	NA	NA	NA	1.06030760441213	NA	1.07815363251871	NA	NA	-1.93143898239879	NA	-1.23924275150887	NA	NA	-1.17858210428727	NA	NA	NA	NA	NA	NA	NA	NA	-1.45899389611803	NA	2.04550108681281	NA	NA	NA	-1.18344980117628	NA	NA
GPC2|221914	6	NA	NA	-1.9807299475735	NA	-2.12241245620338	NA	NA	NA	NA	NA	-1.1760836355368	-1.17424589086985	NA	NA	NA	-1.80580244388094	-1.09007024233873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPC3|2719	11	-1.87618618084584	NA	NA	NA	1.98403877834099	NA	NA	NA	NA	2.19048574065243	NA	-1.65254827529986	NA	-3.02368442238464	NA	-1.58658857651062	1.45831488752345	NA	NA	NA	1.08988376633353	NA	NA	-1.68727096135833	NA	NA	NA	NA	1.98511664495049	NA	NA	NA	1.22980670916357
GPC4|2239	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.12147925137143	NA	NA	NA	-2.3264447558604	1.39982871223283	-1.28914544505419	NA	NA	1.00676840899695	NA	NA	NA	NA	NA	NA	1.21141215669385	NA	NA	NA	NA	NA	NA	NA
GPC5|2262	7	1.62224210828605	NA	NA	NA	NA	NA	NA	NA	NA	1.36114164199629	NA	NA	-2.43195549585375	2.30061767453941	NA	-1.21234691638534	NA	NA	NA	NA	NA	NA	NA	NA	1.13159524502277	NA	1.57845320766188	NA	NA	NA	NA	NA	NA
GPC6|10082	10	NA	NA	NA	1.6323839151477	NA	1.70482663508433	NA	1.83024513725684	NA	1.86134792436472	1.62715954982761	NA	1.41174694685932	NA	NA	NA	NA	NA	NA	NA	NA	1.36840389392667	NA	1.8241195345044	NA	NA	1.72522298477666	NA	1.08237718544565	NA	NA	NA	NA
GPD1|2819	11	1.84660573856213	NA	NA	NA	2.52921478395359	NA	NA	-1.19417072469462	NA	2.42768904984668	NA	NA	NA	NA	NA	1.85772840307092	NA	1.02153348431467	3.19927046806691	NA	NA	NA	-1.13544993800027	-1.2055088563085	NA	2.95285904069835	NA	-1.78637016608316	NA	NA	NA	NA	NA
GPD1L|23171	5	NA	1.18858575461069	1.15862761391707	NA	NA	NA	NA	NA	NA	NA	1.38887521651996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36866874202801	NA	NA	1.05866045216345	NA	NA	NA	NA	NA
GPER|2852	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29782142738703	NA	NA	1.77209138550746	NA	NA	NA
GPHA2|170589	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.36908331884716	-1.2635406513413	NA	NA	NA	NA	NA	1.54710483999548	NA	3.56999252782162	NA	-1.8987713298676	NA	NA	NA	NA	NA	NA	NA	-1.1459267336978	-2.12112807096369	NA
GPHN|10243	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18008360413979	NA	1.47297296887647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPIHBP1|338328	11	NA	NA	NA	1.77163898656696	NA	2.45890182483802	NA	2.04438083497692	NA	1.1291172816942	NA	NA	-1.03114832795712	NA	NA	NA	1.93519468393935	1.42350992914957	1.56025103998898	NA	NA	NA	NA	1.70652157946768	NA	1.08839928252248	2.77709190711949	NA	NA	NA	NA	NA	NA
GPLD1|2822	7	NA	1.71168005521897	NA	1.14894277990095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.75223574695847	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11664913146741	1.49341455392849	NA	1.00911089516382	1.06209958254194	NA	NA	NA
GPM6A|2823	13	NA	NA	NA	1.14077586776758	NA	3.82730782110592	NA	2.96279527045125	NA	NA	NA	NA	NA	NA	NA	1.50178634711685	2.00465744305032	1.85048038131028	NA	1.74814445548543	1.58685085434334	NA	NA	NA	2.33854594999541	NA	4.22955549686293	2.1390137558147	1.37625397889571	NA	NA	3.08574348240341	NA
GPM6B|2824	12	2.08595018185244	NA	-1.49364492431899	NA	2.58069139654712	NA	NA	1.22952999587943	NA	NA	NA	-1.00906418277673	NA	NA	NA	NA	1.06820866894267	NA	1.67716513511213	NA	1.15840056733092	NA	NA	NA	NA	NA	2.13166167828451	1.06513299880815	1.18241238406703	NA	NA	1.37130593714867	NA
GPNMB|10457	6	1.51124543386299	NA	NA	NA	NA	1.5908162750886	NA	1.16353414901393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.46991550993357	NA	NA	1.92999012359108	NA	NA	1.31114361438712	NA	NA	NA	NA	NA	NA
GPR1|2825	10	1.76544710853416	-1.76277048267727	NA	NA	NA	1.6953512175997	NA	NA	NA	NA	NA	NA	-1.27020115066435	NA	1.91208411815126	-1.57640705311851	NA	NA	NA	NA	NA	NA	NA	1.89392789866496	-1.03931291059589	NA	1.27733981730938	1.13746968197982	NA	NA	NA	NA	NA
GPR101|83550	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84088075790916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR109A|338442	4	NA	NA	NA	NA	NA	1.58078966848736	NA	NA	NA	NA	NA	-1.23815473680788	NA	NA	NA	-1.04772384723997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.17288098969657	NA	NA	NA
GPR109B|8843	5	NA	NA	NA	-1.1835161641779	NA	1.27411776671027	NA	NA	NA	NA	NA	-1.34824068246443	NA	NA	NA	-1.10282270950819	NA	NA	NA	NA	NA	1.34721659603691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR110|266977	4	NA	NA	-1.42192260158582	NA	NA	NA	NA	NA	NA	NA	NA	-2.74323715797923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09386986299483	NA	NA	NA	NA	3.07714411455281	NA	NA	NA	NA	NA
GPR111|222611	4	NA	-1.59402810412791	-1.66863083209956	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08465798772897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.20364348983926	NA	NA	NA	NA
GPR112|139378	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17219383309125	NA	NA	NA	2.4560150603201	NA	1.44465988869721	NA	NA	NA	NA	NA	NA
GPR113|165082	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.05691711218859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR114|221188	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.10973527137195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR115|221393	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.26659924340773	-2.13543162030529	NA	NA	NA	-1.43987112208492	NA	NA	-1.40741596252649	NA	2.10820189237617	NA	NA	NA	1.0421681204389	NA	NA	-1.67383680354977	NA	-1.25164113289989	NA	NA
GPR116|221395	11	NA	NA	NA	1.27401598213149	1.06288910344018	1.26144185960033	NA	NA	NA	1.55907897307957	NA	NA	NA	NA	NA	NA	NA	1.28542536875142	NA	NA	1.00351950635831	1.1008661552191	1.09618789210877	1.19671460240343	NA	1.21575886024307	NA	NA	NA	NA	NA	1.06009351233818	NA
GPR12|2835	5	NA	1.8064461359067	-4.33920282386601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.59280784496967	-1.1769543189166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.67072850024582	NA	NA	NA	NA
GPR120|338557	4	1.57152261361941	NA	NA	NA	NA	NA	NA	NA	NA	1.06008895148907	NA	NA	1.59054582694838	NA	NA	NA	NA	NA	NA	NA	-1.16971423210799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR123|84435	6	NA	NA	NA	NA	NA	NA	NA	1.70125707182989	NA	1.10938019031632	NA	NA	NA	NA	NA	NA	1.41600961919778	1.3369327917118	2.08843881621628	1.22714706745961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR124|25960	9	NA	NA	NA	1.90533982008012	NA	1.40289421720315	NA	1.57465648133496	NA	1.61891577603637	NA	NA	NA	NA	NA	NA	NA	1.22713716408591	NA	NA	1.07331749238974	NA	NA	1.13455550908242	NA	NA	1.97203047520855	1.06693622660254	NA	NA	NA	NA	NA
GPR125|166647	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48070318482019	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR126|57211	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-3.09577511623555	1.0133837495512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09182118294647
GPR128|84873	6	NA	1.01647528554512	NA	-1.56598679683526	4.72828574102279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66390222007575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01476539746098	-2.2877068058697	NA	NA	NA	NA	NA
GPR132|29933	3	NA	NA	NA	NA	NA	1.04377309787404	NA	NA	NA	NA	-1.92103332872973	NA	NA	NA	1.38339825512324	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GPR133|283383	13	-3.0332328148446	1.87227913395463	NA	2.90102154294221	NA	1.65975545302136	NA	2.24655085373331	NA	2.15719358719179	NA	NA	NA	NA	NA	NA	1.16250694859476	1.21455686351099	NA	NA	1.71713812172402	1.02905638180854	NA	1.52256787152262	NA	NA	3.01210344866154	NA	NA	NA	1.5668831941104	NA	NA
GPR135|64582	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62745914755892	NA	1.89658172124576	NA	NA	NA	1.02592039718732	NA	NA
GPR141|353345	12	NA	NA	1.11290796556431	NA	NA	1.35495792829556	NA	1.21993375494499	NA	1.47867164418941	NA	NA	NA	NA	2.30566183534164	NA	NA	NA	NA	NA	2.21515542883159	1.13814688975042	1.2687135379596	1.62157224482383	NA	NA	NA	NA	1.7204198494191	NA	1.09917267074576	2.85790519045215	NA
GPR142|350383	4	NA	NA	NA	NA	NA	NA	NA	1.09294134218757	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7301733725424	NA	NA	NA	NA	NA	NA	NA	NA	2.30258620028004	NA	2.89863128381357	NA	NA	NA	NA
